"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-05",,,,,,"66","75","53",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-06",,,,,,"80","88","65",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-07",,,,,,"80","86","71",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-08",,,,,,"76","83","71",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-09",,,,,,"78","86","70",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-10",,,,,,"82","91","74",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-11",,,,,,"80","88","75",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-12",,,,,,"77","86","70",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-13",,,,,,"74","80","67",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-14",,,,,,"80","89","70",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-15",,,,,,"82","91","72",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-16",,,,,,"80","90","74",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-17",,,,,,"71","80","68",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-18",,,,,,"69","81","62",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-19",,,,,,"67","74","60",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-20",,,,,,"67","74","54",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-21",,,,,,"58","67","52",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-22",,,,,,"63","75","52",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-23",,,,,,"65","75","52",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-24",,,,,,"62","75","51",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-25",,,,,,"66","77","51",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-26",,,,,,"77","89","67",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-27",,,,,,"84","95","74",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-28",,,,,,"87","98","79",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-29",,,,,,"83","92","76",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-30",,,,,,"85","92","77",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-08-31",,,,,,"72","78","66",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-01",,,,,,"61","69","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-02",,,,,,"59","71","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-03",,,,,,"70","83","54",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-04",,,,,,"78","89","68",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-05",,,,,,"82","93","75",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-06",,,,,,"86","96","79",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-07",,,,,,"84","90","79",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-08",,,,,,"84","94","77",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-09",,,,,,"82","88","75",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-10",,,,,,"69","78","60",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-11",,,,,,"74","85","66",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-12",,,,,,"79","88","73",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-13",,,,,,"79","87","71",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-14",,,,,,"81","91","71",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-15",,,,,,"68","77","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-16",,,,,,"59","70","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-17",,,,,,"61","73","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-18",,,,,,"58","64","51",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-19",,,,,,"63","75","54",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-20",,,,,,"74","84","62",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-21",,,,,,"78","88","69",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-22",,,,,,"76","85","67",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-23",,,,,,"79","91","68",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-24",,,,,,"80","90","71",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-25",,,,,,"68","81","51",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-26",,,,,,"57","67","51",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-27",,,,,,"58","66","51",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-28",,,,,,"60","72","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-29",,,,,,"65","77","54",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-09-30",,,,,,"73","82","63",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-01",,,,,,"75","84","70",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-02",,,,,,"77","84","70",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-03",,,,,,"77","85","72",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-04",,,,,,"78","87","71",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-05",,,,,,"66","75","55",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-06",,,,,,"59","66","55",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-07",,,,,,"55","61","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-08",,,,,,"51","58","47",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-09",,,,,,"58","67","48",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-10",,,,,,"64","75","52",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-11",,,,,,"54","62","46",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-12",,,,,,"55","65","47",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-13",,,,,,"56","62","52",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-14",,,,,,"62","72","53",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-15",,,,,,"67","75","58",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-16",,,,,,"69","75","63",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-17",,,,,,"58","69","45",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-18",,,,,,"50","58","44",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-19",,,,,,"55","61","47",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-20",,,,,,"56","61","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-21",,,,,,"60","66","57",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-22",,,,,,"54","58","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-23",,,,,,"54","60","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-24",,,,,,"56","60","51",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-25",,,,,,"51","56","48",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-26",,,,,,"53","58","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-27",,,,,,"60","67","53",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-28",,,,,,"63","69","56",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-29",,,,,,"65","72","58",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-30",,,,,,"55","61","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-10-31",,,,,,"54","58","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-01",,,,,,"55","58","54",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-02",,,,,,"56","61","53",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-03",,,,,,"61","68","53",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-04",,,,,,"56","61","53",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-05",,,,,,"53","60","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-06",,,,,,"51","56","47",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-07",,,,,,"50","57","44",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-08",,,,,,"51","56","46",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-09",,,,,,"54","59","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-10",,,,,,"54","62","50",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-11",,,,,,"59","64","53",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-12",,,,,,"61","65","59",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-13",,,,,,"63","67","56",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-14",,,,,,"60","64","57",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-15",,,,,,"60","66","56",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-16",,,,,,"54","59","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-17",,,,,,"52","56","48",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-18",,,,,,"52","55","48",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-19",,,,,,"53","57","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-20",,,,,,"54","61","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-21",,,,,,"53","57","48",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-22",,,,,,"56","60","53",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-23",,,,,,"54","58","51",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-24",,,,,,"53","58","47",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-25",,,,,,"52","57","49",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-26",,,,,,"54","60","47",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-27",,,,,,"60","63","55",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-28",,,,,,"58","62","54",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-29",,,,,,"61","64","58",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-11-30",,,,,,"62","65","59",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-01",,,,,,"61","67","53",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-02",,,,,,"62","68","55",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-03",,,,,,"52","62","45",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-04",,,,,,"50","56","45",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-05",,,,,,"57","63","48",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-06",,,,,,"50","58","44",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-07",,,,,,"48","54","43",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-08",,,,,,"47","51","45",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-09",,,,,,"45","49","42",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-10",,,,,,"45","50","41",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-11",,,,,,"46","51","43",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-12",,,,,,"47","50","44",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-13",,,,,,"47","51","37",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-14",,,,,,"39","43","36",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-15",,,,,,"44","49","38",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-16",,,,,,"44","49","39",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-17",,,,,,"42","47","38",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-18",,,,,,"37","39","35",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-19",,,,,,"37","39","34",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-20",,,,,,"37","38","36",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-21",,,,,,"38","46","35",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-22",,,,,,"47","54","36",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-23",,,,,,"51","54","48",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-24",,,,,,"45","49","42",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-25",,,,,,"43","46","37",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-26",,,,,,"40","43","37",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-27",,,,,,"39","42","34",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-28",,,,,,"37","43","34",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-29",,,,,,"39","42","36",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-30",,,,,,"40","48","35",
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","2021-12-31",,,,,,"40","46","36",
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-01",,,"0.01","0.0","0.0",,"52","40","44"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-02",,,"0.12","0.0","0.0",,"53","43","45"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-03",,,"0.20","0.0","0.0",,"53","42","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-04",,,"0.07","0.0","0.0",,"51","47","48"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-05",,,"0.36","0.0","0.0",,"50","38","44"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-06",,,"0.00","0.0","0.0",,"51","42","49"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-07",,,"0.01","0.0","0.0",,"56","41","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-08",,,"0.01","0.0","0.0",,"56","41","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-09",,,"0.00","0.0","0.0",,"56","41","44"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-10",,,"0.00","0.0","0.0",,"56","41","52"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-11",,,"0.00","0.0","0.0",,"55","42","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-12",,,"0.00","0.0","0.0",,"56","46","52"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-13",,,"0.00","0.0","0.0",,"62","49","62"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-14",,,"0.00","0.0","0.0",,"63","49","55"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-15",,,"0.00","0.0","0.0",,"70","55","60"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-16",,,"0.00","0.0","0.0",,"69","57","63"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-17",,,"0.04","0.0","0.0",,"71","56","61"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-18",,,"0.15","0.0","0.0",,"71","55","56"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-19",,,"0.09","0.0","0.0",,"66","42","44"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-20",,,"0.00","0.0","0.0",,"58","44","57"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-21",,,"0.00","0.0","0.0",,"63","46","48"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-22",,,"0.17","0.0","0.0",,"60","37","39"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-23",,,"0.10","0.0","0.0",,"42","35","36"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-24",,,"0.00","0.0","0.0",,"49","36","38"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-25",,,"0.32","0.0","0.0",,"49","29","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-26",,,"0.00","0.0","0.0",,"49","29","32"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-27",,,"0.89","0.0","0.0",,"49","29","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-28",,,"0.55","0.0","0.0",,"43","37","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-29",,,"0.28","0.0","0.0",,"44","33","44"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-30",,,"0.00","0.0","0.0",,"53","37","49"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-01-31",,,"0.00","0.0","0.0",,"53","45","52"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-01",,,"0.00","0.0","0.0",,"57","47","51"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-02",,,"0.24","0.0","0.0",,"57","46","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-03",,,"0.01","0.0","0.0",,"51","34","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-04",,,"0.00","0.0","0.0",,"49","40","43"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-05",,,"0.01","0.0","0.0",,"57","43","57"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-06",,,"0.00","0.0","0.0",,"65","53","56"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-07",,,"0.00","0.0","0.0",,"66","50","58"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-08",,,"0.00","0.0","0.0",,"65","47","56"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-09",,,"0.00","0.0","0.0",,"64","44","54"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-10",,,"0.00","0.0","0.0",,"55","40","49"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-11",,,"0.00","0.0","0.0",,"58","46","50"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-12",,,"0.40","0.0","0.0",,"53","39","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-13",,,"0.02","0.0","0.0",,"54","40","44"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-14",,,"0.00","0.0","0.0",,"53","36","43"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-15",,,"0.18","0.0","0.0",,"47","42","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-16",,,"0.04","0.0","0.0",,"49","36","44"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-17",,,"0.00","0.0","0.0",,"49","41","44"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-18",,,"0.00","0.0","0.0",,"54","43","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-19",,,"0.03","0.0","0.0",,"58","45","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-20",,,"0.15","0.0","0.0",,"50","35","39"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-21",,,"0.00","0.0","0.0",,"54","39","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-22",,,"0.00","0.0","0.0",,"58","46","53"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-23",,,"0.00","0.0","0.0",,"66","52","56"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-24",,,"0.00","0.0","0.0",,"70","51","54"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-25",,,"0.02","0.0","0.0",,"59","42","50"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-26",,,"0.00","0.0","0.0",,"61","46","55"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-27",,,"0.00","0.0","0.0",,"57","39","41"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-02-28",,,"0.00","0.0","0.0",,"55","41","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-01",,,"0.00","0.0","0.0",,"59","46","51"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-02",,,"0.00","0.0","0.0",,"62","46","52"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-03",,,"0.00","0.0","0.0",,"61","49","52"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-04",,,"0.00","0.0","0.0",,"63","37","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-05",,,"0.00","0.0","0.0",,"60","44","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-06",,,"0.10","0.0","0.0",,"58","34","36"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-07",,,"0.00","0.0","0.0",,"54","36","42"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-08",,,"0.00","0.0","0.0",,"56","36","43"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-09",,,"0.00","0.0","0.0",,"47","37","42"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-10",,,"0.34","0.0","0.0",,"49","34","35"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-11",,,"0.20","0.0","0.0",,"42","32","37"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-12",,,"0.00","0.0","0.0",,"49","36","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-13",,,"0.00","0.0","0.0",,"60","37","39"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-14",,,"0.00","0.0","0.0",,"50","36","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-15",,,"0.23","0.0","0.0",,"49","32","36"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-16",,,"0.00","0.0","0.0",,"46","34","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-17",,,"0.00","0.0","0.0",,"51","34","41"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-18",,,"0.00","0.0","0.0",,"52","39","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-19",,,"0.48","0.0","0.0",,"51","44","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-20",,,"0.00","0.0","0.0",,"51","35","45"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-21",,,"0.00","0.0","0.0",,"53","41","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-22",,,"0.00","0.0","0.0",,"59","37","39"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-23",,,"0.00","0.0","0.0",,"57","34","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-24",,,"0.03","0.0","0.0",,"57","45","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-25",,,"0.00","0.0","0.0",,"63","39","39"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-26",,,"0.00","0.0","0.0",,"62","39","53"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-27",,,"0.00","0.0","0.0",,"64","39","62"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-28",,,"0.00","0.0","0.0",,"72","54","58"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-29",,,"0.00","0.0","0.0",,"71","50","55"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-30",,,"0.01","0.0","0.0",,"65","49","57"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-03-31",,,"0.00","0.0","0.0",,"69","49","61"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-01",,,"0.00","0.0","0.0",,"74","57","59"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-02",,,"0.00","0.0","0.0",,"78","56","59"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-03",,,"0.00","0.0","0.0",,"71","39","42"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-04",,,"0.00","0.0","0.0",,"55","40","51"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-05",,,"0.00","0.0","0.0",,"59","39","41"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-06",,,"0.00","0.0","0.0",,"54","41","52"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-07",,,"0.00","0.0","0.0",,"65","40","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-08",,,"0.00","0.0","0.0",,"60","37","51"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-09",,,"0.00","0.0","0.0",,"66","39","49"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-10",,,"0.00","0.0","0.0",,"58","37","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-11",,,"0.00","0.0","0.0",,"68","40","52"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2021-04-12",,,"0.00","0.0","0.0",,"72","52","59"
